12-07 19:45 MAIN           INFO     STARTING MIPS SIMULATOR
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 337
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 338
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 339
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 340
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 341
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 342
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 343
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 344
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 345
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 346
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 347
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

12-07 19:45 MIPS Pipeline  DEBUG    Clock Cycle: 348
12-07 19:45 MIPS Pipeline  DEBUG    Occupied Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {}
12-07 19:45 MIPS Pipeline  DEBUG    Registers Map: 
12-07 19:45 MIPS Pipeline  DEBUG    {'R0': 0, 'R1': 8, 'R2': 4, 'R3': 0, 'R4': 260, 'R5': 272, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0, 'R10': 0, 'R11': 0, 'R12': 0, 'R13': 0, 'R14': 0, 'R15': 0, 'R16': 0, 'R17': 0, 'R18': 0, 'R19': 0, 'R20': 0, 'R21': 0, 'R22': 0, 'R23': 0, 'R24': 0, 'R25': 0, 'R26': 0, 'R27': 0, 'R28': 0, 'R29': 0, 'R30': 0, 'R31': 0, 'F0': 0, 'F1': 264, 'F2': 280, 'F3': 0, 'F4': 280, 'F5': -264, 'F6': 544, 'F7': 280, 'F8': 0, 'F9': 0, 'F10': 0, 'F11': 0, 'F12': 0, 'F13': 0, 'F14': 0, 'F15': 0, 'F16': 0, 'F17': 0, 'F18': 0, 'F19': 0, 'F20': 0, 'F21': 0, 'F22': 0, 'F23': 0, 'F24': 0, 'F25': 0, 'F26': 0, 'F27': 0, 'F28': 0, 'F29': 0, 'F30': 0, 'F31': 0}
12-07 19:45 MIPS Pipeline  DEBUG    Program Counter: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    I-Cache: 
12-07 19:45 MIPS Pipeline  DEBUG    {0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15]}
12-07 19:45 MIPS Pipeline  DEBUG    Write Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Exec Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Read Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    Issue Queue Before: 
12-07 19:45 MIPS Pipeline  DEBUG    iCachePenalty: 
12-07 19:45 MIPS Pipeline  DEBUG    12
12-07 19:45 MIPS Pipeline  DEBUG    iCacheMissClockCount: 
12-07 19:45 MIPS Pipeline  DEBUG    59
12-07 19:45 MIPS Pipeline  DEBUG    

